Date,Wind_mph,Temp_F,Cloud_Cover,Start_Time,End_Time,Transect,Site,Visit_Number,Point,Species,Species_Code,Count,Fly_Through,Fly_Over,Outside,Distance,Direction,Detection,Comments,Latitude,Longitude,Ecosystem
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,141,Horned Lark,HOLA,1,NA,NA,NA,100,E,NA,NA,34.36632662,-106.6839448,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,141,Horned Lark,HOLA,1,NA,NA,NA,100,E,NA,NA,34.36632662,-106.6839448,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,141,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.36632662,-106.6839448,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,141,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.36632662,-106.6839448,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,141,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.36632662,-106.6839448,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,141,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.36632662,-106.6839448,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,141,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.36632662,-106.6839448,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,142,Horned Lark,HOLA,1,NA,NA,NA,50,S,NA,NA,34.35975887,-106.6874236,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,143,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35322362,-106.6907891,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,143,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35322362,-106.6907891,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,143,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35322362,-106.6907891,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,143,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35322362,-106.6907891,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,143,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35322362,-106.6907891,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,143,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35322362,-106.6907891,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,143,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35322362,-106.6907891,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,143,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35322362,-106.6907891,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,143,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35322362,-106.6907891,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,143,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35322362,-106.6907891,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,143,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35322362,-106.6907891,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,143,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35322362,-106.6907891,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,143,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35322362,-106.6907891,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,143,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35322362,-106.6907891,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,143,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35322362,-106.6907891,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,143,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35322362,-106.6907891,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,143,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35322362,-106.6907891,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,143,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35322362,-106.6907891,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,143,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35322362,-106.6907891,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,143,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35322362,-106.6907891,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,warming,1,143,Horned Lark,HOLA,1,NA,NA,NA,50,E,NA,NA,34.35322362,-106.6907891,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,N,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,N,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,N,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,N,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,N,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,N,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,N,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,N,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,N,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,N,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,144,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34669315,-106.6942514,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,145,Horned Lark,HOLA,1,NA,NA,NA,100,E,NA,NA,34.34009454,-106.6977036,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,145,Horned Lark,HOLA,1,NA,NA,NA,100,E,NA,NA,34.34009454,-106.6977036,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,145,Horned Lark,HOLA,1,NA,NA,NA,100,E,NA,NA,34.34009454,-106.6977036,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,145,Horned Lark,HOLA,1,NA,NA,NA,100,E,NA,NA,34.34009454,-106.6977036,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,145,Horned Lark,HOLA,1,NA,NA,NA,100,E,NA,NA,34.34009454,-106.6977036,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,145,Horned Lark,HOLA,1,NA,NA,NA,100,E,NA,NA,34.34009454,-106.6977036,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,145,Horned Lark,HOLA,1,NA,NA,NA,100,E,NA,NA,34.34009454,-106.6977036,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,145,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34009454,-106.6977036,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,145,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34009454,-106.6977036,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,145,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34009454,-106.6977036,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,145,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34009454,-106.6977036,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,145,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34009454,-106.6977036,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,145,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34009454,-106.6977036,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,145,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34009454,-106.6977036,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,145,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34009454,-106.6977036,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,145,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34009454,-106.6977036,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,mixed_grass,1,145,Horned Lark,HOLA,1,NA,NA,NA,100,W,NA,NA,34.34009454,-106.6977036,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,fertilizer,1,146,Horned Lark,HOLA,1,NA,NA,NA,70,E,NA,NA,34.38677743,-106.678441,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,fertilizer,1,146,Horned Lark,HOLA,1,NA,NA,NA,70,E,NA,NA,34.38677743,-106.678441,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,fertilizer,1,146,Horned Lark,HOLA,1,NA,NA,NA,70,E,NA,NA,34.38677743,-106.678441,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,fertilizer,1,146,Horned Lark,HOLA,1,NA,NA,NA,70,E,NA,NA,34.38677743,-106.678441,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,fertilizer,1,146,Horned Lark,HOLA,1,NA,NA,NA,70,E,NA,NA,34.38677743,-106.678441,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,fertilizer,1,146,Horned Lark,HOLA,1,NA,NA,NA,70,E,NA,NA,34.38677743,-106.678441,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,fertilizer,1,146,Horned Lark,HOLA,1,NA,NA,NA,70,E,NA,NA,34.38677743,-106.678441,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,fertilizer,1,146,Horned Lark,HOLA,1,NA,NA,NA,70,E,NA,NA,34.38677743,-106.678441,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,fertilizer,1,146,Horned Lark,HOLA,1,NA,NA,NA,70,E,NA,NA,34.38677743,-106.678441,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,fertilizer,1,146,Horned Lark,HOLA,1,NA,NA,NA,70,E,NA,NA,34.38677743,-106.678441,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,fertilizer,1,146,Horned Lark,HOLA,1,NA,NA,NA,70,E,NA,NA,34.38677743,-106.678441,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,fertilizer,1,146,Horned Lark,HOLA,1,NA,NA,NA,70,E,NA,NA,34.38677743,-106.678441,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,fertilizer,1,146,Horned Lark,HOLA,1,NA,NA,NA,70,E,NA,NA,34.38677743,-106.678441,Desert grassland
1994-12-26,NA,NA,NA,NA,NA,Mixed_grass,fertilizer,1,146,Horned Lark,HOLA,1,NA,NA,NA,70,E,NA,NA,34.38677743,-106.678441,Desert grassland
