Date,Wind_mph,Temp_F,Cloud_Cover,Start_Time,End_Time,Visit_Number,Species,Count,Ecosystem
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chihuahuan Meadowlark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chihuahuan Meadowlark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chihuahuan Meadowlark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Chihuahuan Meadowlark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Common Raven,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Common Raven,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Northern Harrier,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Northern Harrier,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert grassland
1/3/96,NA,NA,NA,NA,NA,1,Vesper Sparrow,1,Desert grassland
1/4/96,NA,NA,NA,NA,NA,1,Bushtit,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Bushtit,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Bushtit,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Bushtit,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Bushtit,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Bushtit,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Bushtit,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Bushtit,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Bushtit,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Bushtit,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Bushtit,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Bushtit,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Bushtit,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Bushtit,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Bushtit,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Common Raven,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,House Finch,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,House Finch,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,House Finch,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/4/96,NA,NA,NA,NA,NA,1,Sagebrush Sparrow,1,Desert shrubland
1/10/96,NA,NA,NA,NA,NA,1,Bushtit,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Bushtit,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Bushtit,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Bushtit,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Bushtit,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Bushtit,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Bushtit,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Bushtit,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Bushtit,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Bushtit,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Bushtit,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Bushtit,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Bushtit,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Bushtit,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Bushtit,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Bushtit,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Bushtit,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Bushtit,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Bushtit,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Bushtit,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Bushtit,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Bushtit,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Bushtit,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Bushtit,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Bushtit,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
1/10/96,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
